1313	5	0.99999994
2805	2	0.0
1678	6	0.0
1313	4	0.0
2805	3	0.0
1678	5	0.0
1313	7	0.0
1313	6	0.0
2805	1	0.0
1678	3	0.0
2805	6	0.0
2805	7	0.0
2805	4	0.0
1678	7	0.0
2806	2	0.9999999
2806	1	0.0
247	1	0.0
1309	7	0.0
2806	7	0.0
1309	4	0.0
1309	5	0.0
1309	2	0.0
247	5	0.0
2806	4	0.0
1309	3	0.0
247	4	0.0
2806	3	0.0
247	3	0.0
2806	6	0.0
1309	1	0.0
247	2	0.0
2806	5	0.0
844	3	0.0
844	4	0.0
247	6	0.99999994
2150	1	0.0
844	2	0.0
247	7	0.0
2150	2	0.0
3220	2	0.09731937
2150	7	0.0
3220	1	0.13546523
1678	2	0.0
3220	4	0.2162076
1678	1	0.0
3220	3	0.09731937
844	7	0.0
2150	3	0.6525478
2150	4	0.33932626
844	5	0.0
2150	5	0.0022920659
844	6	0.0
2150	6	0.005733064
1308	1	0.0
1308	2	0.0
1308	3	1.0
1308	4	0.0
3220	7	0.09731937
246	2	2.69127E-4
3220	5	0.25904977
246	1	0.99970347
3220	6	0.09731937
246	4	5.890878E-6
246	3	5.900991E-6
246	6	5.937603E-6
246	5	5.8432215E-6
1308	5	0.0
1308	6	0.0
246	7	5.912515E-6
1308	7	0.0
2149	7	0.0
2149	4	0.0
2149	5	0.0
2149	2	0.0
2149	3	3.8574584E-5
2149	1	0.0
1677	7	0.0
1677	5	0.0
1677	4	0.0
1677	3	0.0
1677	2	0.0
1677	1	0.0
1311	1	0.31876567
249	2	0.0
249	3	0.0
249	1	0.0
1311	5	0.097927615
1311	4	0.09792702
1311	3	0.16655536
1311	2	0.09792719
1311	7	0.122369185
1311	6	0.09852793
249	6	0.0
249	7	0.0
249	5	0.0
1310	1	0.07200834
1310	2	0.15867117
1310	4	0.45064056
1310	3	0.10265485
1310	6	0.07200834
1310	5	0.07200834
2809	2	0.0
1310	7	0.07200834
2809	3	0.0
2809	6	0.0
2809	7	0.0
2809	4	0.0
2809	5	0.0
1305	6	0.0
2797	1	0.13852157
1305	7	0.0
1305	4	0.0
2797	3	0.13852195
2797	2	0.13852108
833	3	0.0
2797	5	0.1385215
833	2	0.0
2797	4	0.1688712
833	1	0.0
2797	7	0.13852187
2797	6	0.13852087
3217	4	0.0
3217	5	0.99999994
3217	6	0.0
3217	7	0.0
1305	2	0.0
1305	3	0.0
1305	1	0.0
3217	1	0.0
3217	3	0.0
3217	2	0.0
1306	1	0.0
1306	2	0.0
1306	3	0.0
1306	5	0.0
1306	6	0.0
833	4	0.0
264	5	0.056188587
264	6	0.046487458
833	6	0.0
264	7	0.046303224
833	7	0.0
264	1	0.21053562
264	2	0.0534218
264	3	0.31470174
264	4	0.2723619
1307	1	0.089888014
831	7	0.0011603122
831	6	0.0062488792
831	5	0.006682738
831	4	0.9503999
831	3	0.03318883
831	2	0.0011595206
831	1	0.001158988
265	6	0.0
265	7	0.0
265	4	0.0
265	5	0.0
2798	7	0.07761597
265	2	0.0
2798	3	0.07761597
265	3	0.0
2798	4	0.37957639
2798	5	0.07761597
1306	7	0.0
2798	6	0.07761597
832	6	0.0
2798	2	0.20058355
832	5	0.0
2798	1	0.10937621
832	7	0.0
832	2	0.0
832	1	0.99999994
832	4	0.0
832	3	0.0
1307	7	0.089888014
1307	6	0.16513088
1307	3	0.38542908
1307	2	0.089888014
1307	5	0.089888014
1307	4	0.089888014
1301	2	4.0217616E-9
1301	3	4.021773E-9
1301	1	4.024912E-9
1301	6	1.0
1301	7	4.017083E-9
1301	4	4.0258863E-9
1301	5	4.045276E-9
2800	2	0.0
2800	1	0.50000054
2800	4	0.0
2800	3	0.0
2800	6	0.0
2800	5	0.49999943
2800	7	0.0
268	1	0.0
837	1	0.11322212
268	2	0.0
837	2	0.11322212
268	3	4.7966078E-6
837	3	0.24238124
837	4	0.11322212
1657	3	0.13255922
837	5	0.11322212
1657	2	0.13262995
837	6	0.11322212
1657	1	0.13286278
837	7	0.19150811
1657	7	0.20370892
1657	6	0.1331099
1657	5	0.13255922
1657	4	0.13256998
268	5	0.0
268	6	0.0
268	7	0.0
2799	1	0.11023032
2799	5	0.11023027
2799	4	0.110229716
1302	1	0.0
2799	3	0.26351118
1302	2	0.0
2799	2	0.18533823
1302	3	0.0
1302	4	0.0
1302	5	0.0
2799	7	0.110230505
2799	6	0.110229775
1302	7	0.0
3212	2	0.0
3212	1	0.0
3212	4	0.0
3212	3	0.0
1303	7	0.0
1303	6	0.0
3212	6	0.0
3212	7	0.0
1303	4	0.0
1303	5	0.0
1303	2	0.0
1303	3	0.99999994
1303	1	0.0
1304	6	0.50000054
1304	5	7.982986E-9
1304	7	7.982986E-9
1304	2	7.982986E-9
1304	1	0.4999994
1304	4	7.982986E-9
1304	3	7.982986E-9
835	7	0.0
835	6	0.0
835	3	0.0
835	2	0.0
835	5	0.0
835	4	0.0
2790	6	0.0
2790	5	0.0
2790	4	0.0
2790	7	0.0
2790	2	0.0
2790	1	0.0
1667	3	0.0
3209	5	0.095450014
1667	2	0.0
3209	4	0.09358576
3209	7	0.09349537
1667	4	0.0
3209	6	0.09467183
1667	7	0.0
1667	6	0.0
3209	1	0.093900025
1667	1	0.0
3209	3	0.36782834
3209	2	0.16106865
1299	4	0.105839014
1299	5	0.104950994
1299	2	0.10472652
1299	3	0.1050472
827	1	0.4993735
1299	6	0.35911256
1299	7	0.10593566
1299	1	0.11438803
258	7	0.0
3208	7	1.5917792E-8
258	1	0.0
3208	6	1.5981126E-8
258	2	0.0
3208	5	1.574295E-8
258	3	0.0
3208	4	1.586318E-8
3208	3	0.99999994
258	5	0.0
2791	6	0.011156406
3208	2	1.5888768E-8
258	6	0.0
2791	7	0.008779443
3208	1	1.5869228E-8
1300	1	0.10820942
1300	2	0.10820942
1300	3	0.10820942
1300	4	0.10820942
259	4	0.0
2134	7	0.18898529
259	5	0.0
259	2	0.0
259	3	0.0
2134	3	0.088788584
2134	4	0.094346926
259	6	3.8146973E-6
2134	5	0.36151347
259	7	0.0
2134	6	0.088788584
2134	1	0.088788584
2134	2	0.088788584
1300	7	0.15064877
1300	6	0.2884459
1300	5	0.12806761
2791	3	0.023419246
2791	2	0.008763181
2791	5	0.011188663
2791	4	0.9279408
825	7	0.0
825	6	0.0
825	5	0.0
2791	1	0.008752237
825	4	0.0
825	3	0.0
825	2	0.0
2793	3	0.0
2793	2	0.0
2793	1	0.0
829	1	0.0
260	2	0.015196031
2793	7	0.0
260	1	0.015178049
2793	6	0.0
829	3	0.0
260	4	0.8251436
829	2	0.0
260	3	0.07597132
2793	4	0.0
829	5	0.19032876
829	4	0.80964345
829	7	0.0
829	6	0.0
1663	1	0.0
260	5	0.03281722
1663	5	0.0
260	6	0.020538472
260	7	0.015222744
1663	3	0.0
1663	2	0.0
1663	7	0.0
1663	6	0.0
2792	2	0.16106866
2792	1	0.093900025
2792	4	0.09358575
2792	3	0.36782834
2792	6	0.09467182
2792	5	0.095450014
2792	7	0.09349537
830	2	0.0
830	1	0.0
830	5	0.0
261	6	0.9999981
830	6	0.0
261	7	0.0
830	3	0.0
261	4	0.0
830	4	0.99999833
261	5	0.0
261	2	0.0
261	3	0.0
830	7	0.0
261	1	1.965636E-6
1664	2	0.0
1664	1	0.0
1664	4	0.0
1664	3	0.0
1664	6	0.0
1664	5	0.99999994
1664	7	0.0
827	7	0.0
827	6	0.0
827	3	0.0
827	2	0.50057036
827	5	0.0
827	4	0.0
1296	5	0.0
2795	1	0.0
1661	6	0.0
1296	6	0.0
1661	7	0.0
1296	7	0.0
1661	4	0.0
1661	5	0.0
1296	1	0.0
1661	2	0.0
1296	2	0.0
1661	3	0.99999994
1296	4	4.808108E-6
1661	1	0.0
2795	6	0.0
2795	7	0.0
2795	4	0.0
262	1	0.08711198
2795	2	0.0
262	2	0.2650388
2795	3	0.0
262	3	0.08874622
262	4	0.08711198
262	5	0.08711198
262	6	0.08711198
262	7	0.29776698
828	3	0.0
828	2	0.0
828	1	0.0
1297	2	0.0
3204	1	0.99999994
1297	3	0.0
2794	3	0.0
3204	2	0.0
2794	6	0.0
1662	1	0.0
3204	3	0.0
1297	1	0.0
2794	5	0.0
1662	2	0.0
3204	4	0.0
828	7	0.0
828	6	0.0
2794	2	0.0
828	5	0.0
2794	1	0.0
1662	7	0.0
1297	7	0.0
2794	7	0.0
1662	4	0.0
3204	6	0.0
1297	6	0.0
3204	5	0.0
1662	6	0.0
1297	4	0.0
1662	5	0.0
3204	7	0.0
2138	3	0.0
2138	4	0.0
2138	5	0.0
2138	6	0.0
2138	1	0.99999994
2138	2	0.0
1700	7	0.0
1700	5	0.0
1700	6	0.0
2784	3	0.0
2784	2	0.0
2784	1	0.0
2784	7	0.0
2784	6	0.0
2784	5	0.0
2113	7	0.0
2113	4	0.0
2113	5	0.0
873	2	0.0
873	3	0.0
873	4	0.0
873	5	0.0
873	6	0.0
873	7	0.0
1700	3	4.7683716E-6
1700	2	0.0
1700	1	0.0
2785	1	4.103221E-8
2113	1	0.0
2785	3	4.1082572E-8
2113	3	0.0
2785	2	4.1082743E-8
2113	2	0.0
872	3	0.0
872	1	0.0
872	2	0.0
872	7	0.0
872	5	0.0
1699	1	0.1121932
872	6	0.0
1699	3	0.3428685
1699	2	0.16783261
1699	5	0.065626845
1699	4	0.18022513
1699	7	0.065626845
1699	6	0.065626845
1292	1	0.0
1702	1	0.0
1292	2	0.0
1702	2	0.0
1292	3	0.0
223	1	0.0
1292	4	0.0
223	3	0.0
223	2	0.0
223	5	2.3699943E-6
223	7	0.0
223	6	0.0
1702	7	0.0
1292	5	0.0
1702	5	0.0
1702	6	0.0
1292	7	0.0
1702	4	0.0
222	6	0.0
2783	3	0.06297599
2111	3	2.7606143E-6
222	5	0.0
2783	2	0.2977659
2111	2	2.7606204E-6
1291	6	0.0
2783	5	0.06297599
2111	5	2.7471694E-6
1291	7	0.0
222	3	0.0
2783	4	0.38735405
2111	4	2.7582696E-6
1291	5	0.0
1291	2	0.0
2783	1	0.06297599
2111	1	2.7588258E-6
1291	3	0.0
222	7	0.0
2783	7	0.06297599
2111	7	2.7632818E-6
2783	6	0.06297599
2111	6	0.99998456
1291	1	0.0
222	1	0.0
222	2	0.0
1697	3	0.0
1697	2	0.0
1697	1	0.0
1290	7	0.0
1290	1	0.0
1290	2	0.0
1290	4	0.0
1290	5	0.0
1290	6	0.0
1696	2	0.0
1696	1	0.0
1696	4	0.0
1696	6	0.0
1696	5	0.0
1696	7	0.0
2788	5	0.0690843
2116	5	0.0
2788	6	0.2782029
2116	6	0.0
2788	7	0.0690843
2116	7	0.0
2788	2	0.0690843
2116	2	0.0
2788	1	0.0690843
2116	1	0.0
2788	4	0.0690843
2116	4	0.0
2788	3	0.37637562
2115	7	0.32725903
2115	6	0.08376011
2115	5	0.08376011
2115	4	0.25394043
2115	3	0.08376011
2115	2	0.08376011
1288	5	0.0
2115	1	0.08376011
878	7	0.0
1288	6	0.0
1288	7	0.0
878	4	0.0
2785	7	4.1157822E-8
878	3	0.0
1288	2	0.0
2785	6	0.9999998
878	6	0.0
1288	3	8.34465E-6
2785	5	4.0705547E-8
878	5	0.0
1288	4	0.0
2785	4	4.1016552E-8
878	2	2.082735E-5
3255	7	0.18350676
3255	6	0.07249665
3255	2	0.44858688
3255	3	0.07791981
3255	4	0.07249665
3255	5	0.07249665
2786	7	4.1157822E-8
3255	1	0.07249665
2786	4	4.1016552E-8
2786	3	4.1082572E-8
2786	6	0.9999998
2786	5	4.0705547E-8
1697	4	0.0
2786	2	4.1082743E-8
1697	6	0.0
2786	1	4.103221E-8
1697	7	0.0
2120	1	0.0
866	2	0.0
2120	2	0.0
2120	3	0.99999994
2120	4	0.0
866	5	0.0
2120	5	0.0
866	6	0.0
2120	6	0.0
866	3	0.0
2120	7	0.0
866	4	0.0
866	7	0.0
218	6	0.0
218	5	0.0
218	4	0.0
218	3	0.0
218	1	0.0
865	4	0.0
865	5	0.0
865	6	0.0
865	7	0.0
1706	2	0.0
1706	1	0.0
1706	5	0.0
1706	4	0.0
1706	3	0.0
1706	7	0.0
868	3	0.26924
2775	2	0.0046709417
868	4	0.023995113
2775	3	0.00491696
868	1	0.61067724
2775	4	0.50163037
868	2	0.024027878
2775	5	0.47473526
2775	1	0.0046671815
3251	1	0.07189779
2775	7	0.004676522
868	7	0.024065021
2775	6	0.004701406
868	6	0.024146006
868	5	0.023840945
3251	6	0.07189779
3251	7	0.07189779
3251	2	0.07189779
3251	3	0.07189779
3251	4	0.39324588
3251	5	0.24726531
1284	2	0.0
1284	1	0.0
1284	3	0.0
215	1	0.92602134
215	2	0.0040328065
215	3	0.0040327935
215	4	0.0040276055
215	5	0.004003126
215	7	0.0040387013
2118	2	0.0
215	6	0.053843614
1284	5	0.0
1284	6	0.0
1284	7	0.0
2118	7	0.0
2118	6	0.0
2118	5	0.0
2118	4	0.0
2118	3	0.0
1703	6	1.0
1703	7	0.0
2781	3	0.0806814
2781	2	0.0806814
2781	1	0.0806814
2781	7	0.27234396
2781	6	0.0806814
2781	5	0.23204166
2781	4	0.1728887
1703	1	0.0
1703	5	0.0
1703	4	0.0
1703	3	0.0
1703	2	0.0
869	2	0.0
869	3	7.2397794E-5
869	4	0.0
869	5	0.0
869	6	0.0
869	7	0.0
3247	6	0.05928135
3247	7	0.05928135
219	5	1.6475762E-5
3247	2	0.05928135
219	4	0.9999173
3247	3	0.32187605
219	3	1.6636775E-5
3247	4	0.05928135
219	2	1.6636848E-5
3247	5	0.05928135
1281	6	0.14190352
1281	7	0.14107242
1281	4	0.14079803
219	7	1.6668902E-5
1281	5	0.14426549
219	6	1.6738852E-5
3247	1	0.38171715
3248	7	0.0
3248	5	0.0
3248	6	0.0
3248	3	0.99999994
3248	4	0.0
3248	1	0.0
3248	2	0.0
1704	7	0.0
218	7	0.0
1704	5	0.0
1704	3	0.0
1704	4	0.0
1704	1	0.0
1704	2	0.0
1281	1	0.14177233
1281	3	0.14621589
1281	2	0.14397235
219	1	1.6615268E-5
2771	1	0.002437015
2771	7	0.0024408845
2771	6	0.002445912
2771	3	0.945691
2771	2	0.002438572
2771	5	0.0024269011
2771	4	0.042119775
2770	6	0.0
2770	4	0.0
2770	3	0.0
2770	2	0.0
2770	1	0.0
3242	7	0.07445809
2770	7	0.0
3242	6	0.07445809
3242	5	0.26896697
3242	4	0.07445809
3242	3	0.35874254
3242	2	0.07445811
3242	1	0.07445809
1687	6	0.0
236	3	9.765827E-6
2769	4	0.0
1687	7	0.0
236	2	0.0
2769	7	0.0
236	1	0.0
2769	6	0.0
236	7	0.0
236	6	0.0
236	5	0.0
860	3	0.0
860	4	0.0
860	1	4.6094256E-6
860	2	0.0
860	7	0.0
1687	1	0.0
860	6	0.0
1687	3	0.0
2769	1	0.0
1687	2	0.0
2769	2	0.0
2769	3	0.0
1687	4	0.0
1688	3	0.826962
1688	4	0.14955068
1688	1	0.0046944283
1688	2	0.004700207
1688	7	0.004708793
3244	3	0.26351118
3244	4	0.1102297
1688	5	0.0046570706
3244	1	0.11023031
1688	6	0.0047275294
3244	2	0.18533823
3244	7	0.11023049
3244	5	0.11023025
3244	6	0.11022976
2768	3	0.0
2768	4	0.0
2768	1	0.99999994
2768	2	0.0
2768	7	0.0
2768	5	0.0
2768	6	0.0
3239	6	0.095820904
3239	7	0.095820904
242	7	2.0802168E-5
3239	5	0.095820904
3239	4	0.13967279
3239	3	0.38122272
3239	2	0.095820874
3239	1	0.095820904
242	1	0.99977547
242	2	1.1975168E-4
242	3	2.0763524E-5
242	4	2.0729623E-5
242	5	2.0569902E-5
242	6	2.0886304E-5
2773	7	0.0
2773	6	0.0
2773	5	0.0
2773	4	0.0
2773	2	0.0
2773	1	0.0
1684	2	0.0
1684	1	0.0
1684	4	0.0
1684	3	0.0
3241	4	0.0
3241	5	0.0
3241	6	0.0
3241	7	0.0
2772	6	0.12723237
2772	5	0.19728152
2772	7	0.12662154
3241	1	1.0
3241	2	0.0
3241	3	0.0
2772	3	0.1656666
2772	4	0.1266208
865	2	0.0
2772	1	0.12995622
865	3	0.0
2772	2	0.12662092
1684	7	0.0
2101	2	0.0
1684	5	0.0
2101	1	0.0
2101	7	0.0
2101	6	0.0
2101	5	0.0
2101	4	0.0
1272	6	0.0
1272	7	0.0
1272	1	0.0
1272	2	0.0
1272	3	0.0
1272	4	0.0
852	2	4.8036156E-8
852	1	4.8007568E-8
852	4	4.7998697E-8
852	3	4.8036096E-8
231	3	0.0
231	2	0.0
231	5	0.0
231	4	0.0
231	6	0.0
3235	1	0.10261676
231	7	0.0
852	7	4.807868E-8
852	5	4.782271E-8
852	6	0.99999976
3235	7	0.16273192
3235	6	0.10261676
2763	1	0.19106013
3235	3	0.10261676
3235	2	0.31937528
3235	5	0.10742581
3235	4	0.10261676
1273	2	0.0
2763	7	0.24100533
1273	3	0.0
2763	6	0.07376887
1273	1	0.0
2763	3	0.07376887
2763	2	0.2728591
2763	5	0.07376887
2763	4	0.07376887
1273	6	0.0
1273	7	0.0
1273	5	0.0
853	1	0.0
853	2	0.0
853	3	0.0
853	4	0.0
853	5	0.0
1270	2	0.0
853	7	0.0
1270	1	0.0
1270	4	0.0
1270	3	0.0
1270	6	0.0
1694	2	1.9073486E-6
1270	7	0.0
1694	1	0.0
229	5	0.0
1694	5	0.0
1694	6	0.0
229	7	0.0
229	6	0.0
1694	4	0.0
229	1	0.0
229	3	0.0
1694	7	0.0
229	2	0.0
854	1	0.0
854	2	0.0
854	5	0.0
854	3	0.0
854	4	0.0
854	7	0.0
230	2	2.2845738E-7
230	1	0.9999987
2105	1	0.0
2105	3	0.0
2105	2	0.0
2105	5	0.0
2105	7	0.0
230	7	2.2845738E-7
2105	6	0.0
230	6	2.2845738E-7
230	5	2.2845738E-7
230	4	2.2845738E-7
230	3	2.2845738E-7
855	3	0.07694813
2109	7	0.0
855	2	0.07694813
2109	6	0.0
855	5	0.07694813
234	2	0.01843284
2109	5	0.0
855	4	0.07694813
234	1	0.018411098
2109	4	0.0
234	4	0.8113378
234	3	0.0771421
2109	2	0.0
855	1	0.26523077
234	6	0.027888248
2109	1	0.0
234	5	0.028361458
1268	5	0.0
1268	6	0.0
1268	7	0.0
1689	7	0.0
1689	6	0.0
1689	5	0.0
1689	4	0.0
234	7	0.018465132
1689	2	0.0
1689	1	0.0
855	6	0.35002863
855	7	0.07694813
2110	2	3.634378E-6
2110	1	3.6323947E-6
1690	4	2.0321694E-12
1690	3	1.0
1690	6	2.072971E-12
1690	5	1.989108E-12
1690	2	2.0411385E-12
1690	1	2.0342961E-12
2110	7	3.6373178E-6
2110	3	3.6343713E-6
2110	4	3.6317801E-6
2110	5	3.6194956E-6
2110	6	0.99997914
3234	7	0.0
232	6	0.016681666
232	5	0.01711644
3234	2	0.0
1690	7	2.0512314E-12
232	7	0.0096339565
232	2	0.009617189
3234	5	0.0
232	1	0.009605902
3234	6	0.0
232	4	0.88374454
3234	3	0.0
232	3	0.053670563
3234	4	0.0
857	4	0.0
1267	3	0.0
857	5	0.0
1267	2	0.0
857	6	0.0
1267	5	0.0
857	7	0.0
1267	4	0.0
1267	7	0.0
1691	1	0.020364357
857	1	1.9073486E-6
1267	1	0.0
857	3	0.0
1691	2	0.02038612
1691	3	0.7251184
1691	4	0.17300035
1691	5	0.020223547
1691	6	0.0204889
1691	7	0.020418433
1268	3	0.0
1268	2	0.0
1268	1	0.0
309	1	0.99996
795	7	0.0
795	6	0.0
309	3	3.4619017E-5
309	2	0.0
309	5	0.0
795	3	0.0
309	4	0.0
795	2	0.0
2868	7	0.07108605
309	7	0.0
795	5	0.0
2868	6	0.07108599
309	6	0.0
795	4	0.0
2868	5	0.07108599
1726	1	0.0
1726	2	0.0
1726	7	0.0
1726	6	0.0
1726	5	0.0
1726	4	0.120066784
1726	3	0.87993294
1261	5	0.0
1261	4	0.0
1261	7	0.0
1261	6	0.0
1261	1	0.0
1261	3	4.7683716E-6
1725	4	0.9997369
1725	5	0.0
1725	6	0.0
1725	7	0.0
1725	1	0.0
1725	2	0.0
1725	3	0.0
1260	4	0.13068506
1260	3	0.19814247
1260	2	0.14843231
1260	1	0.13068506
1260	7	0.13068506
1260	6	0.13068506
1260	5	0.13068506
2870	2	0.0
2870	1	0.99999994
1724	4	0.0
1724	1	0.0
1724	2	0.0
2870	6	0.0
1724	7	0.0
2870	5	0.0
2870	4	0.0
1724	5	0.0
2870	3	0.0
1724	6	0.0
2870	7	0.0
2200	3	0.0
2200	4	0.0
2200	1	0.0
2200	2	1.9073486E-6
2200	7	0.0
2200	6	0.0
1723	2	0.0
1723	3	0.0
1723	4	0.0
1723	5	0.0
1723	6	0.0
1723	7	0.0
2199	1	0.0
2199	3	0.0
2199	5	0.0
2199	4	0.0
2199	6	0.0
2199	7	0.0
793	2	0.0
793	3	0.0
793	6	0.0
793	7	0.0
793	4	0.0
793	5	1.9073486E-6
3285	7	0.117713615
3285	6	0.117713615
3285	5	0.117713615
3285	4	0.1388247
3285	3	0.11771357
3285	2	0.13648844
3285	1	0.25383252
2195	7	0.0
2195	6	0.0
2195	4	0.0
2195	3	0.0
2195	2	0.0
2195	1	0.0
3286	7	0.0
3286	4	0.0
3286	3	0.0
1263	7	0.0
3286	6	0.0
1263	6	0.0
3286	5	0.0
1263	5	0.0
1263	4	0.0
1263	2	0.0
3286	1	0.0
1263	1	0.0
2866	7	0.0
2866	4	0.99999994
2866	3	0.0
2866	6	0.0
2866	5	0.0
2866	2	0.0
2866	1	0.0
1266	7	0.0
1266	1	0.0
1266	2	0.0
1266	3	0.0
1266	4	0.0
1266	5	0.0
789	2	7.088105E-4
789	3	0.0
789	1	0.9992023
789	6	0.0
789	7	0.0
789	4	0.0
789	5	0.0
307	7	0.0
307	6	0.0
307	5	0.0
2868	2	0.07108599
307	4	0.0
2868	1	0.44896466
307	3	0.0
2868	4	0.07108599
307	2	0.0
2868	3	0.19560531
1254	2	0.0
3275	7	0.0
1254	1	0.0
3275	6	0.0
3275	3	0.0
3275	2	0.0
3275	5	0.50000024
3275	4	0.0
1254	7	0.0
1254	6	0.37576953
1254	5	0.0
1254	4	0.0
1254	3	0.62423074
302	6	0.0
302	5	0.0
302	4	0.0
788	7	0.0
788	6	0.0
302	7	0.0
788	5	0.0
3275	1	0.4999997
1253	5	1.3464065E-6
1253	4	1.3517857E-6
1253	7	1.3542118E-6
1253	6	0.9999915
1253	1	1.352055E-6
1732	7	0.0
1253	3	1.3529211E-6
1732	6	0.0
1253	2	1.3529237E-6
788	2	0.0
788	3	0.0
788	4	0.0
302	1	0.0
302	2	0.0
1732	3	0.0
1732	4	0.0
1732	1	0.0
1732	2	0.0
2207	1	0.11206999
2207	2	0.1117743
787	1	0.9883936
2207	3	0.10999486
2207	4	0.20050263
2207	5	0.1129928
787	4	9.923585E-4
2207	6	0.2408446
787	5	0.0010527185
2207	7	0.11182079
787	2	0.002068787
787	3	9.937694E-4
787	6	0.0055034654
787	7	9.953765E-4
2863	1	0.082390785
1255	6	0.0
1255	7	0.0
2863	3	0.13798517
2863	2	0.2664404
2863	5	0.26601124
2863	4	0.082390785
2863	7	0.082390785
304	7	0.018465111
2863	6	0.082390785
304	6	0.027888227
304	5	0.028361436
304	4	0.8113379
304	3	0.077142075
304	2	0.018432818
304	1	0.018411078
2206	5	0.0
2206	6	0.0
786	2	0.0
3274	7	0.12499084
2206	4	0.0
786	3	0.0
786	4	0.0
786	5	0.0
2206	7	0.0
786	6	0.0
786	7	0.0
1255	1	0.0
1255	3	0.0
1255	2	0.0
1255	4	0.0
3274	1	0.12499059
3274	2	0.19791433
3274	5	0.12499046
2206	2	0.0
3274	6	0.12498979
2206	1	0.0
3274	3	0.124990836
3274	4	0.17713314
2202	4	0.3484332
2202	3	0.08994883
2202	6	0.08994883
2202	5	0.110751264
2202	2	0.08994883
2202	1	0.18102017
299	5	0.0
299	4	0.0
299	3	0.0
785	7	0.0
785	6	0.0
299	7	0.0
785	5	0.0
299	6	0.0
785	4	0.0
785	2	0.0
785	1	0.0
1257	7	8.886816E-8
299	1	1.9073486E-6
1257	6	8.9079684E-8
1257	5	8.827954E-8
1257	4	8.868505E-8
1257	3	8.8770705E-8
1736	6	0.0
1257	2	0.99999964
